Freq.	V(n001)
6.43200000000000e+04	-6.12859358556789e-07,1.25421275502110e-06
6.43300000000000e+04	-9.72056525045948e-07,6.00173195287046e-06
6.43400000000000e+04	-3.14601496764318e-07,-3.46320630112363e-06
6.43500000000000e+04	-4.64892104334879e-07,-1.56078742042296e-06
6.43600000000000e+04	-6.81085609175237e-07,-1.08312632466638e-06
6.43700000000000e+04	-5.36740872631258e-07,-8.56882540733233e-07
6.43800000000000e+04	-5.34854364889840e-07,-7.32798655853569e-07
6.43900000000000e+04	-6.86531368657956e-07,-5.94338976703332e-07
6.44000000000000e+04	-6.39593107073911e-07,-5.47284284409342e-07
6.44100000000000e+04	-6.44773406742553e-07,-4.69961883035207e-07
6.44200000000000e+04	-6.63769173917104e-07,-4.83739770094768e-07
6.44300000000000e+04	-6.76377696909293e-07,-4.35560444975658e-07
6.44400000000000e+04	-6.81877136825662e-07,-4.07985126033473e-07
6.44500000000000e+04	-7.03864094530853e-07,-3.68245332851994e-07
6.44600000000000e+04	-7.17914667460254e-07,-3.39335281494607e-07
6.44700000000000e+04	-7.28967324006396e-07,-3.12844289940498e-07
6.44800000000000e+04	-7.43711091286650e-07,-2.86677045611805e-07
6.44900000000000e+04	-7.59975076815750e-07,-2.59890864740510e-07
6.45000000000000e+04	-7.66493079345735e-07,-2.40013764016882e-07
6.45100000000000e+04	-7.80488327854040e-07,-2.15561397752149e-07
6.45200000000000e+04	-7.98074501776740e-07,-1.87019073871834e-07
6.45300000000000e+04	-8.06186110084802e-07,-1.68413595566992e-07
6.45400000000000e+04	-8.18795111680801e-07,-1.44563521674897e-07
6.45500000000000e+04	-8.31615837895020e-07,-1.22280841811570e-07
6.45600000000000e+04	-8.44005682835594e-07,-9.72549963239030e-08
6.45700000000000e+04	-8.55969473635697e-07,-7.25177760939439e-08
6.45800000000000e+04	-8.69434533186341e-07,-4.61935547190109e-08
6.45900000000000e+04	-8.81441440956727e-07,-1.96575676944777e-08
6.46000000000000e+04	-8.91493848971657e-07,7.13346034895486e-09
6.46100000000000e+04	-9.04882933431700e-07,3.69791503380532e-08
6.46200000000000e+04	-9.15944259352663e-07,6.74480940997192e-08
6.46300000000000e+04	-9.26039358436450e-07,9.76590025692099e-08
6.46400000000000e+04	-9.35656447687005e-07,1.31478510900513e-07
6.46500000000000e+04	-9.44587712390633e-07,1.66551302721595e-07
6.46600000000000e+04	-9.50413211618839e-07,2.01984353745771e-07
6.46700000000000e+04	-9.56111516424833e-07,2.39835385577053e-07
6.46800000000000e+04	-9.61510207025896e-07,2.79406541917828e-07
6.46900000000000e+04	-9.61482660945023e-07,3.19629423822201e-07
6.47000000000000e+04	-9.60694475670950e-07,3.61396187791215e-07
6.47100000000000e+04	-9.58815359479730e-07,4.05056468221092e-07
6.47200000000000e+04	-9.52600296289780e-07,4.48755221960213e-07
6.47300000000000e+04	-9.44805217756059e-07,4.93913957511069e-07
6.47400000000000e+04	-9.31152325770766e-07,5.37890055589519e-07
6.47500000000000e+04	-9.16616436482351e-07,5.83396875762999e-07
6.47600000000000e+04	-9.01043578132949e-07,6.25647302035401e-07
6.47700000000000e+04	-8.77042564642951e-07,6.73447719045927e-07
6.47800000000000e+04	-8.52272546222339e-07,7.17723700189989e-07
6.47900000000000e+04	-8.23272296113071e-07,7.59075965269035e-07
6.48000000000000e+04	-7.91972807962628e-07,8.01412462915905e-07
6.48100000000000e+04	-7.56648562096089e-07,8.42612002441219e-07
6.48200000000000e+04	-7.20012577562179e-07,8.77050945524635e-07
6.48300000000000e+04	-6.79031038611267e-07,9.12711733334659e-07
6.48400000000000e+04	-6.38077820655952e-07,9.44449977992836e-07
6.48500000000000e+04	-5.89548081125005e-07,9.74527464442660e-07
6.48600000000000e+04	-5.41013855329544e-07,1.00026438411800e-06
6.48700000000000e+04	-4.94421674377310e-07,1.02557529903772e-06
6.48800000000000e+04	-4.42177311819195e-07,1.04351758752785e-06
6.48900000000000e+04	-3.94732182698250e-07,1.05838159833345e-06
6.49000000000000e+04	-3.30298817180017e-07,1.07126012662048e-06
6.49100000000000e+04	-2.78671374319698e-07,1.07918732940064e-06
6.49200000000000e+04	-2.48370990170693e-07,1.07476065038165e-06
6.49300000000000e+04	-1.74340722258949e-07,1.08662942068434e-06
6.49400000000000e+04	-1.32145028155351e-07,1.09649318832876e-06
6.49500000000000e+04	-1.96319765047593e-08,1.01070767246026e-06
6.49600000000000e+04	3.27191865602170e-09,1.03383046373535e-06
6.49700000000000e+04	5.40176243164154e-08,1.01079803761829e-06
6.49800000000000e+04	9.08852750022549e-08,1.01217167890395e-06
6.49900000000000e+04	1.37392659312713e-07,9.81113376282183e-07
6.50000000000000e+04	3.89889448288543e-05,-5.18358930452997e-05
6.50100000000000e+04	2.14815551579617e-07,8.92042756864535e-07
6.50200000000000e+04	2.27667461903202e-07,7.59061753371306e-07
6.50300000000000e+04	3.96649661947310e-07,1.24578083375081e-06
6.50400000000000e+04	3.62154801936790e-07,9.52574412642136e-07
6.50500000000000e+04	3.67824484558910e-07,8.74567269783596e-07
6.50600000000000e+04	4.23959991510952e-07,8.36328417896925e-07
6.50700000000000e+04	4.40257986959084e-07,7.88954677313275e-07
6.50800000000000e+04	4.52878582947754e-07,7.46387837683505e-07
6.50900000000000e+04	4.74525255937874e-07,7.04950412131903e-07
6.51000000000000e+04	4.83384996603117e-07,6.68103344887902e-07
6.51100000000000e+04	5.25322038682723e-07,6.05153356146315e-07
6.51200000000000e+04	5.19859902370676e-07,5.75493342478321e-07
6.51300000000000e+04	5.23928679920837e-07,5.29242097525739e-07
6.51400000000000e+04	5.29096764950735e-07,5.10950578874898e-07
6.51500000000000e+04	5.30504106129552e-07,4.71164076987492e-07
6.51600000000000e+04	5.33431186395892e-07,4.31815886400989e-07
6.51700000000000e+04	5.27906932275954e-07,4.01028124758101e-07
6.51800000000000e+04	5.23677050425630e-07,3.67863720110882e-07
6.51900000000000e+04	5.20183698822685e-07,3.39962254497314e-07
6.52000000000000e+04	5.12517992172339e-07,3.08635967751426e-07
6.52100000000000e+04	5.04868783169856e-07,2.78080833761364e-07
6.52200000000000e+04	4.94839603760382e-07,2.56524835090897e-07
6.52300000000000e+04	4.85083769991628e-07,2.30574969603506e-07
6.52400000000000e+04	4.75473422481070e-07,2.07989817165259e-07
6.52500000000000e+04	4.63057440097431e-07,1.84506264035386e-07
6.52600000000000e+04	4.50737312601786e-07,1.63705140621253e-07
6.52700000000000e+04	4.41346937222289e-07,1.42847835500608e-07
6.52800000000000e+04	4.27405399332809e-07,1.24909675469131e-07
6.52900000000000e+04	4.14986136386713e-07,1.09707738211592e-07
6.53000000000000e+04	3.99843425004068e-07,8.75983653269441e-08
6.53100000000000e+04	3.86309096831583e-07,7.25094747109533e-08
6.53200000000000e+04	3.70133754883854e-07,5.76895902072244e-08
6.53300000000000e+04	3.57355339694946e-07,4.28302880687767e-08
6.53400000000000e+04	3.41826368278639e-07,2.86192440239342e-08
6.53500000000000e+04	3.27716813273298e-07,1.75435402217956e-08
6.53600000000000e+04	3.10528433356746e-07,4.00552816747657e-09
6.53700000000000e+04	2.94006482255927e-07,-9.27477259087815e-09
6.53800000000000e+04	2.74436507354001e-07,-1.65661113353777e-08
6.53900000000000e+04	2.55953532478374e-07,-2.68716531277545e-08
6.54000000000000e+04	2.37717031685216e-07,-3.72871431102015e-08
6.54100000000000e+04	2.16008720612660e-07,-4.30753566969589e-08
6.54200000000000e+04	1.95068275898381e-07,-4.95813679730301e-08
6.54300000000000e+04	1.70437611002618e-07,-5.11322719573635e-08
6.54400000000000e+04	1.48574596830431e-07,-5.52184690295674e-08
6.54500000000000e+04	1.25884409597926e-07,-5.56093244729347e-08
6.54600000000000e+04	9.87583223665920e-08,-5.61854531477420e-08
6.54700000000000e+04	7.37038397871089e-08,-5.27511091115456e-08
6.54800000000000e+04	5.09086295062392e-08,-4.39826191839045e-08
6.54900000000000e+04	2.06383098890230e-08,-3.92869126957769e-08
6.55000000000000e+04	-7.73538248243076e-09,-2.88505912006891e-08
6.55100000000000e+04	-2.96649166554797e-08,-1.46745243855774e-08
6.55200000000000e+04	-6.09181045488188e-08,8.98389416292453e-10
6.55300000000000e+04	-9.15451836068895e-08,1.52675952741383e-08
6.55400000000000e+04	-1.17716044918322e-07,5.08511425159845e-08
6.55500000000000e+04	-1.48418026543154e-07,7.67129074703737e-08
6.55600000000000e+04	-1.82250015403124e-07,9.98145126834643e-08
6.55700000000000e+04	-2.12557774316127e-07,1.46893585269580e-07
6.55800000000000e+04	-2.48277677495927e-07,1.87738745115457e-07
6.55900000000000e+04	-2.82647499133496e-07,2.74934796368389e-07
6.56000000000000e+04	-3.27386947102859e-07,3.29219622435889e-07
6.56100000000000e+04	-3.61653386445968e-07,4.07678082598009e-07
6.56200000000000e+04	-4.81575205797062e-07,5.53173605389728e-07
6.56300000000000e+04	-5.82086017236741e-07,7.32073597054998e-07
6.56400000000000e+04	-7.02380902304755e-07,1.21690557505187e-06
6.56500000000000e+04	-1.16444887128775e-06,1.69829404146538e-06
6.56600000000000e+04	-2.75758761811367e-06,4.28423739967752e-06
6.56700000000000e+04	5.21687923351817e-06,-8.55266936365407e-06
6.56800000000000e+04	1.24118694851645e-06,-2.11681391478267e-06
6.56900000000000e+04	7.25490432820997e-07,-1.22727765861976e-06
6.57000000000000e+04	4.04352102361871e-07,-7.55850534988762e-07
6.57100000000000e+04	3.08704702566604e-07,-5.61357377010528e-07
6.57200000000000e+04	2.21339337199796e-07,-4.21826576270047e-07
6.57300000000000e+04	2.06750871131691e-07,-3.33150046399825e-07
6.57400000000000e+04	1.88512117715523e-07,-2.59819463138988e-07
6.57500000000000e+04	1.27929218149845e-07,-2.12224585265368e-07
6.57600000000000e+04	1.39372610488899e-07,-1.63056940913228e-07
6.57700000000000e+04	1.41172772965263e-07,-1.26921386456184e-07
6.57800000000000e+04	1.30187966977974e-07,-9.33903109908408e-08
6.57900000000000e+04	1.32856608725930e-07,-6.84150781122895e-08
6.58000000000000e+04	1.37092950492215e-07,-3.94382277829219e-08
6.58100000000000e+04	1.39922010454359e-07,-2.96371023071150e-08
6.58200000000000e+04	1.45041769890272e-07,-1.47625879485300e-08
6.58300000000000e+04	1.50498707545142e-07,-4.37513168634591e-09
6.58400000000000e+04	1.57431638337878e-07,6.25896609548788e-09
6.58500000000000e+04	1.68730385023244e-07,1.58743505935016e-08
6.58600000000000e+04	1.65270016306049e-07,1.77985526253397e-08
6.58700000000000e+04	1.73724316115248e-07,2.28333794568966e-08
6.58800000000000e+04	1.76517522872590e-07,2.82315095581027e-08
6.58900000000000e+04	1.87105040990676e-07,2.76687849677032e-08
6.59000000000000e+04	1.93412058474836e-07,2.83455617772574e-08
6.59100000000000e+04	1.98361122112035e-07,2.79692461791394e-08
6.59200000000000e+04	2.04208179602214e-07,2.69493814643952e-08
6.59300000000000e+04	2.08231544646197e-07,2.58711290232388e-08
6.59400000000000e+04	2.15977463430817e-07,2.14845434894738e-08
6.59500000000000e+04	2.20166920308283e-07,1.85491056751125e-08
6.59600000000000e+04	2.25461763501885e-07,1.59848187153889e-08
6.59700000000000e+04	2.28577544846146e-07,1.03588531936375e-08
6.59800000000000e+04	2.32830925021407e-07,5.39117801491368e-09
6.59900000000000e+04	2.32837869347031e-07,5.42138550868909e-11
6.60000000000000e+04	2.37156509062723e-07,-5.93954092658333e-09
6.60100000000000e+04	2.38786997036937e-07,-1.20307015576207e-08
6.60200000000000e+04	2.42726649778391e-07,-1.97717420589843e-08
6.60300000000000e+04	2.43647207825946e-07,-2.69979271024279e-08
6.60400000000000e+04	2.45335152117896e-07,-3.85649773443565e-08
6.60500000000000e+04	2.43864259212115e-07,-4.27769337291840e-08
6.60600000000000e+04	2.42228254760195e-07,-5.07298143764831e-08
6.60700000000000e+04	2.43817219896190e-07,-6.20350962935592e-08
6.60800000000000e+04	2.39076449382100e-07,-6.93351202534729e-08
6.60900000000000e+04	2.33634316503596e-07,-7.57067466883937e-08
6.61000000000000e+04	2.30946276754832e-07,-8.94763211309648e-08
6.61100000000000e+04	2.23978519363779e-07,-9.71316121877280e-08
6.61200000000000e+04	2.11145083666999e-07,-1.00009010475792e-07
6.61300000000000e+04	2.06801393478069e-07,-1.12386462424941e-07
6.61400000000000e+04	1.96407856428251e-07,-1.17785603618789e-07
6.61500000000000e+04	1.81187119333782e-07,-1.31937303181698e-07
6.61600000000000e+04	1.67893896264045e-07,-1.33259232030677e-07
6.61700000000000e+04	1.48039264377214e-07,-1.42246414264674e-07
6.61800000000000e+04	1.39444450292152e-07,-1.28637573208458e-07
6.61900000000000e+04	1.18502462924076e-07,-1.29160374994535e-07
6.62000000000000e+04	8.96568582316036e-08,-1.31052830669505e-07
6.62100000000000e+04	7.35445473772605e-08,-1.14923044438427e-07
6.62200000000000e+04	4.75600050029027e-08,-9.76336220421817e-08
6.62300000000000e+04	2.33285132938584e-08,-9.91550407422955e-08
6.62400000000000e+04	-9.03092674207598e-09,-6.19672307399176e-08
6.62500000000000e+04	-4.64082580810596e-08,-1.80373587140497e-08
6.62600000000000e+04	-7.59692336851366e-08,1.60588899721564e-08
6.62700000000000e+04	-1.20198544589171e-07,8.51730762457337e-08
6.62800000000000e+04	-1.71011316888186e-07,1.99438092315540e-07
6.62900000000000e+04	-2.32008134853592e-07,3.15737826589897e-07
6.63000000000000e+04	-2.96573751631341e-07,5.21091805704896e-07
6.63100000000000e+04	-6.30657981115832e-07,1.07486541679921e-06
6.63200000000000e+04	-9.24948218675242e-07,2.08220850278649e-06
6.63300000000000e+04	-3.44053469197911e-06,9.54468138389637e-06
6.63400000000000e+04	1.55820401786902e-06,-5.38716472982758e-06
6.63500000000000e+04	5.38065248097301e-07,-2.39558948697469e-06
6.63600000000000e+04	2.41849225124653e-07,-1.74773798594371e-06
6.63700000000000e+04	1.35702075034322e-07,-1.29539858190216e-06
6.63800000000000e+04	4.27296997870650e-08,-1.09359286424722e-06
6.63900000000000e+04	4.40706753207202e-08,-9.53983409476036e-07
6.64000000000000e+04	-2.95494658182660e-08,-8.59220819600930e-07
6.64100000000000e+04	-6.95087182617435e-08,-7.93526850005774e-07
6.64200000000000e+04	-1.00847786741570e-07,-7.11455820878578e-07
6.64300000000000e+04	-1.27298357268626e-07,-6.63820040692004e-07
6.64400000000000e+04	-1.50601450388346e-07,-6.05225712300098e-07
6.64500000000000e+04	-1.69669600012198e-07,-5.81288924019081e-07
6.64600000000000e+04	-1.85374370006057e-07,-5.45787782670341e-07
6.64700000000000e+04	-2.13339128655083e-07,-5.17059071863785e-07
6.64800000000000e+04	-2.22194658136609e-07,-4.86303621046592e-07
6.64900000000000e+04	-2.33850926255909e-07,-4.59044136593137e-07
6.65000000000000e+04	-2.48648632428053e-07,-4.33157235543120e-07
6.65100000000000e+04	-2.59907101006904e-07,-4.09066118332905e-07
6.65200000000000e+04	-2.67838519570177e-07,-3.91550762806541e-07
6.65300000000000e+04	-2.81468100957020e-07,-3.64067371538975e-07
6.65400000000000e+04	-2.91246908729214e-07,-3.43087028244526e-07
6.65500000000000e+04	-3.03989823192127e-07,-3.19610637144935e-07
6.65600000000000e+04	-3.12641071708820e-07,-3.00081878027571e-07
6.65700000000000e+04	-3.24637825581021e-07,-2.79087896485964e-07
6.65800000000000e+04	-3.27754832779302e-07,-2.59812476746005e-07
6.65900000000000e+04	-3.37528787484047e-07,-2.38828239583246e-07
6.66000000000000e+04	-3.46491138241330e-07,-2.19673056355054e-07
6.66100000000000e+04	-3.53983836643325e-07,-1.96132316042465e-07
6.66200000000000e+04	-3.61384242133020e-07,-1.73951239309791e-07
6.66300000000000e+04	-3.67163949096056e-07,-1.51989778384419e-07
6.66400000000000e+04	-3.73153198774421e-07,-1.28376236324980e-07
6.66500000000000e+04	-3.77256208782702e-07,-1.04516806136158e-07
6.66600000000000e+04	-3.82276842475085e-07,-7.95591367724552e-08
6.66700000000000e+04	-3.84353323229203e-07,-5.43527473722869e-08
6.66800000000000e+04	-3.84289679280880e-07,-2.78799296243241e-08
6.66900000000000e+04	-3.84524322707659e-07,-2.18104635773049e-09
6.67000000000000e+04	-3.82065286634405e-07,2.48757282402371e-08
6.67100000000000e+04	-3.78769105823215e-07,4.90244641020037e-08
6.67200000000000e+04	-3.72564606694482e-07,7.69449849954087e-08
6.67300000000000e+04	-3.65991868683010e-07,1.02775457950466e-07
6.67400000000000e+04	-3.53065586072911e-07,1.31014559437589e-07
6.67500000000000e+04	-3.41666944759793e-07,1.56330760975400e-07
6.67600000000000e+04	-3.27434459789311e-07,1.83251911780051e-07
6.67700000000000e+04	-3.12069558842265e-07,2.04934724601535e-07
6.67800000000000e+04	-2.94594251944650e-07,2.27388372597687e-07
6.67900000000000e+04	-2.73603977609003e-07,2.49812185078559e-07
6.68000000000000e+04	-2.52986639611535e-07,2.68977563610360e-07
6.68100000000000e+04	-2.28803947550409e-07,2.87070726991273e-07
6.68200000000000e+04	-2.08538073743979e-07,3.02670665760058e-07
6.68300000000000e+04	-1.82989298239280e-07,3.16805953680677e-07
6.68400000000000e+04	-1.54172731538989e-07,3.24640429511071e-07
6.68500000000000e+04	-1.30821156374574e-07,3.38679698805181e-07
6.68600000000000e+04	-1.04864137504858e-07,3.46782783056039e-07
6.68700000000000e+04	-7.22198034763980e-08,3.49124714185043e-07
6.68800000000000e+04	-4.69616947057259e-08,3.53783616935253e-07
6.68900000000000e+04	-1.30224374788686e-08,3.56411571211737e-07
6.69000000000000e+04	-3.32687798668500e-09,3.51501498747737e-07
6.69100000000000e+04	2.45076036405326e-08,3.48435708123295e-07
6.69200000000000e+04	5.51947796853326e-08,3.66129218834214e-07
6.69300000000000e+04	7.09206195379770e-08,3.32377208284451e-07
6.69400000000000e+04	9.36095070748090e-08,3.07967521323511e-07
6.69500000000000e+04	7.38593505257551e-08,3.95600117089634e-07
6.69600000000000e+04	7.59627340471741e-08,3.51462254812864e-07
6.69700000000000e+04	-1.42813745360551e-07,4.28173431022950e-07
6.69800000000000e+04	3.62371588193277e-07,2.20626421902142e-07
6.69900000000000e+04	2.86360746831247e-07,2.44386090827695e-07
6.70000000000000e+04	-1.22110137688687e-05,-2.02901911192843e-05
6.70100000000000e+04	3.03146458795859e-07,2.37654531304189e-07
6.70200000000000e+04	3.75219322137481e-07,2.61573629640830e-07
6.70300000000000e+04	4.72070199777651e-08,4.87918715788210e-08
6.70400000000000e+04	2.21925278624701e-07,1.29939687964523e-07
6.70500000000000e+04	2.69850223461432e-07,1.24720785947391e-07
6.70600000000000e+04	2.41810931838558e-07,1.18451614916020e-07
6.70700000000000e+04	2.56725539110761e-07,1.04070260103954e-07
6.70800000000000e+04	2.54403740693269e-07,8.60652083954934e-08
6.70900000000000e+04	2.64808960673214e-07,7.54792043121439e-08
6.71000000000000e+04	2.63701428208024e-07,6.16542840858072e-08
6.71100000000000e+04	2.72554111309717e-07,4.83157602027461e-08
6.71200000000000e+04	2.65445982929426e-07,3.63726367409167e-08
