time	V(a)	V(b)	V(vc)	V(vr)	V(vs)
3.423968915614290e-04	5.865170e+00	4.264937e+00	8.092529e-01	1.489820e+01	1.021036e-01
3.521625165614290e-04	5.865170e+00	4.264937e+00	8.318043e-01	1.489820e+01	1.021036e-01
3.619281415614290e-04	5.865170e+00	4.264937e+00	8.543118e-01	1.489820e+01	1.021036e-01
3.716937665614290e-04	5.865170e+00	4.264937e+00	8.767756e-01	1.489820e+01	1.021036e-01
3.814593915614290e-04	5.865170e+00	4.264937e+00	8.991954e-01	1.489820e+01	1.021036e-01
3.912250165614290e-04	5.865170e+00	4.264937e+00	9.215714e-01	1.489820e+01	1.021036e-01
4.009906415614290e-04	5.865170e+00	4.264937e+00	9.439034e-01	1.489820e+01	1.021036e-01
4.107562665614290e-04	5.865170e+00	4.264937e+00	9.661915e-01	1.489820e+01	1.021036e-01
4.205218915614290e-04	5.865170e+00	4.264937e+00	9.884356e-01	1.489820e+01	1.021036e-01
4.302875165614291e-04	5.865170e+00	4.264937e+00	1.010636e+00	1.489820e+01	1.021036e-01
4.400531415614291e-04	5.865170e+00	4.264937e+00	1.032792e+00	1.489820e+01	1.021036e-01
4.498187665614291e-04	5.865170e+00	4.264937e+00	1.054904e+00	1.489820e+01	1.021036e-01
4.595843915614291e-04	5.865170e+00	4.264937e+00	1.076972e+00	1.489820e+01	1.021036e-01
4.693500165614291e-04	5.865170e+00	4.264937e+00	1.098997e+00	1.489820e+01	1.021036e-01
4.791156415614291e-04	5.865170e+00	4.264937e+00	1.120977e+00	1.489820e+01	1.021036e-01
4.888812665614291e-04	5.865170e+00	4.264937e+00	1.142913e+00	1.489820e+01	1.021036e-01
4.986468915614291e-04	5.865170e+00	4.264937e+00	1.164805e+00	1.489820e+01	1.021036e-01
5.084125165614291e-04	5.865170e+00	4.264937e+00	1.186653e+00	1.489820e+01	1.021036e-01
5.181781415614291e-04	5.865170e+00	4.264937e+00	1.208457e+00	1.489820e+01	1.021036e-01
5.279437665614291e-04	5.865170e+00	4.264937e+00	1.230217e+00	1.489820e+01	1.021036e-01
5.377093915614292e-04	5.865170e+00	4.264937e+00	1.251933e+00	1.489820e+01	1.021036e-01
5.474750165614292e-04	5.865170e+00	4.264937e+00	1.273605e+00	1.489820e+01	1.021036e-01
5.572406415614292e-04	5.865170e+00	4.264937e+00	1.295233e+00	1.489820e+01	1.021036e-01
5.670062665614292e-04	5.865170e+00	4.264937e+00	1.316817e+00	1.489820e+01	1.021036e-01
5.767718915614292e-04	5.865170e+00	4.264937e+00	1.338358e+00	1.489820e+01	1.021036e-01
5.865375165614292e-04	5.865170e+00	4.264937e+00	1.359854e+00	1.489820e+01	1.021036e-01
5.963031415614292e-04	5.865170e+00	4.264937e+00	1.381306e+00	1.489820e+01	1.021036e-01
6.060687665614292e-04	5.865170e+00	4.264937e+00	1.402715e+00	1.489820e+01	1.021036e-01
6.158343915614292e-04	5.865170e+00	4.264937e+00	1.424079e+00	1.489820e+01	1.021036e-01
6.256000165614292e-04	5.865170e+00	4.264937e+00	1.445400e+00	1.489820e+01	1.021036e-01
6.451312665614292e-04	5.865170e+00	4.264937e+00	1.487910e+00	1.489820e+01	1.021036e-01
6.548968915614293e-04	5.865170e+00	4.264937e+00	1.509100e+00	1.489820e+01	1.021036e-01
6.646625165614293e-04	5.865170e+00	4.264937e+00	1.530246e+00	1.489820e+01	1.021036e-01
6.744281415614293e-04	5.865170e+00	4.264937e+00	1.551347e+00	1.489820e+01	1.021036e-01
6.841937665614293e-04	5.865170e+00	4.264937e+00	1.572406e+00	1.489820e+01	1.021036e-01
6.939593915614293e-04	5.865170e+00	4.264937e+00	1.593421e+00	1.489820e+01	1.021036e-01
7.134906415614293e-04	5.865170e+00	4.264937e+00	1.635319e+00	1.489820e+01	1.021036e-01
7.232562665614293e-04	5.865170e+00	4.264937e+00	1.656203e+00	1.489820e+01	1.021036e-01
7.330218915614293e-04	5.865170e+00	4.264937e+00	1.677044e+00	1.489820e+01	1.021036e-01
7.427875165614293e-04	5.865170e+00	4.264937e+00	1.697841e+00	1.489820e+01	1.021036e-01
7.623187665614294e-04	5.865170e+00	4.264937e+00	1.739305e+00	1.489820e+01	1.021036e-01
7.818500165614294e-04	5.865170e+00	4.264937e+00	1.780596e+00	1.489820e+01	1.021036e-01
8.111468915614294e-04	5.865170e+00	4.264937e+00	1.842209e+00	1.489820e+01	1.021036e-01
8.306781415614294e-04	5.865170e+00	4.264937e+00	1.883068e+00	1.489820e+01	1.021036e-01
8.599750165614294e-04	5.865170e+00	4.264937e+00	1.944035e+00	1.489820e+01	1.021036e-01
9.143834987042866e-04	5.865170e+00	4.264937e+00	2.056209e+00	1.489820e+01	1.021036e-01
9.687919808471438e-04	5.865170e+00	4.264937e+00	2.167093e+00	1.489820e+01	1.021036e-01
1.023200462990001e-03	5.865170e+00	4.264937e+00	2.276687e+00	1.489820e+01	1.021036e-01
1.077608945132858e-03	5.865170e+00	4.264937e+00	2.384992e+00	1.489820e+01	1.021036e-01
1.132017427275715e-03	5.865170e+00	4.264937e+00	2.492008e+00	1.489820e+01	1.021036e-01
1.186425909418573e-03	5.865170e+00	4.264937e+00	2.597734e+00	1.489820e+01	1.021036e-01
1.240834391561430e-03	5.865170e+00	4.264937e+00	2.702171e+00	1.489820e+01	1.021036e-01
1.264550909418572e-03	5.865170e+00	4.264937e+00	2.747316e+00	1.489820e+01	1.021036e-01
1.288267427275716e-03	5.865170e+00	4.264937e+00	2.792230e+00	1.489820e+01	1.021036e-01
1.311983945132858e-03	5.865170e+00	4.264937e+00	2.836914e+00	1.489820e+01	1.021036e-01
1.335700462990001e-03	5.865170e+00	4.264937e+00	2.881367e+00	1.489820e+01	1.021036e-01
1.359416980847144e-03	5.865170e+00	4.264937e+00	2.925590e+00	1.489820e+01	1.021036e-01
1.383133498704287e-03	5.865170e+00	4.264937e+00	2.969583e+00	1.489820e+01	1.021036e-01
1.406850016561430e-03	5.865170e+00	4.264937e+00	3.013345e+00	1.489820e+01	1.021036e-01
1.436146891561430e-03	5.865170e+00	4.264937e+00	3.067098e+00	1.489820e+01	1.021036e-01
1.445912516561430e-03	5.865170e+00	4.264937e+00	3.084939e+00	1.489820e+01	1.021036e-01
1.455678141561430e-03	5.865170e+00	4.264937e+00	3.102742e+00	1.489820e+01	1.021036e-01
1.465443766561430e-03	5.865170e+00	4.264937e+00	3.120505e+00	1.489820e+01	1.021036e-01
1.475209391561430e-03	5.865170e+00	4.264937e+00	3.138229e+00	1.489820e+01	1.021036e-01
1.484975016561430e-03	5.865170e+00	4.264937e+00	3.155909e+00	1.489820e+01	1.021036e-01
1.494740641561430e-03	5.865170e+00	4.264937e+00	3.173538e+00	1.489820e+01	1.021036e-01
1.504506266561430e-03	5.865170e+00	4.264937e+00	3.191101e+00	1.489820e+01	1.021036e-01
1.511909630016560e-03	5.865170e+00	4.264937e+00	3.204333e+00	1.489820e+01	1.021036e-01
1.519649264893907e-03	5.865170e+00	4.264937e+00	3.218046e+00	1.489820e+01	1.021036e-01
1.526318438357222e-03	5.865170e+00	4.264937e+00	3.229736e+00	1.489820e+01	1.021036e-01
1.533808845327623e-03	5.865170e+00	4.264937e+00	3.242714e+00	1.489820e+01	1.021036e-01
1.543574470327623e-03	5.865170e+00	4.264937e+00	3.259444e+00	1.489820e+01	1.021036e-01
1.553340095327623e-03	5.865170e+00	4.264937e+00	3.276001e+00	1.489820e+01	1.021036e-01
1.563105720327623e-03	5.865170e+00	4.264937e+00	3.292409e+00	1.489820e+01	1.021036e-01
1.572871345327623e-03	5.865170e+00	4.264937e+00	3.308710e+00	1.489820e+01	1.021036e-01
1.582636970327623e-03	5.865170e+00	4.264937e+00	3.324937e+00	1.489820e+01	1.021036e-01
1.592402595327623e-03	5.865170e+00	4.264937e+00	3.341117e+00	1.489820e+01	1.021036e-01
1.602168220327623e-03	5.865170e+00	4.264937e+00	3.357268e+00	1.489820e+01	1.021036e-01
1.611933845327623e-03	5.865170e+00	4.264937e+00	3.373402e+00	1.489820e+01	1.021036e-01
1.621699470327623e-03	5.865170e+00	4.264937e+00	3.389526e+00	1.489820e+01	1.021036e-01
1.631465095327623e-03	5.865170e+00	4.264937e+00	3.405645e+00	1.489820e+01	1.021036e-01
1.641230720327623e-03	5.865170e+00	4.264937e+00	3.421759e+00	1.489820e+01	1.021036e-01
1.650996345327623e-03	5.865170e+00	4.264937e+00	3.437871e+00	1.489820e+01	1.021036e-01
1.660761970327623e-03	5.865170e+00	4.264937e+00	3.453981e+00	1.489820e+01	1.021036e-01
1.670527595327623e-03	5.865170e+00	4.264937e+00	3.470090e+00	1.489820e+01	1.021036e-01
1.680293220327623e-03	5.865170e+00	4.264937e+00	3.486197e+00	1.489820e+01	1.021036e-01
1.690058845327623e-03	5.865170e+00	4.264937e+00	3.502303e+00	1.489820e+01	1.021036e-01
1.699824470327623e-03	5.865170e+00	4.264937e+00	3.518408e+00	1.489820e+01	1.021036e-01
1.709590095327623e-03	5.865170e+00	4.264937e+00	3.534512e+00	1.489820e+01	1.021036e-01
1.719355720327623e-03	5.865170e+00	4.264937e+00	3.550614e+00	1.489820e+01	1.021036e-01
1.729121345327623e-03	5.865170e+00	4.264937e+00	3.566716e+00	1.489820e+01	1.021036e-01
1.738886970327623e-03	5.865170e+00	4.264937e+00	3.582816e+00	1.489820e+01	1.021036e-01
1.748652595327623e-03	5.865170e+00	4.264937e+00	3.598916e+00	1.489820e+01	1.021036e-01
1.758418220327623e-03	5.865170e+00	4.264937e+00	3.615014e+00	1.489820e+01	1.021036e-01
1.768183845327623e-03	5.865170e+00	4.264937e+00	3.631112e+00	1.489820e+01	1.021036e-01
1.787715095327623e-03	5.865170e+00	4.264937e+00	3.663303e+00	1.489820e+01	1.021036e-01
1.817011970327623e-03	5.865170e+00	4.264937e+00	3.711583e+00	1.489820e+01	1.021036e-01
1.844913756041908e-03	5.865170e+00	4.264937e+00	3.757555e+00	1.489820e+01	1.021036e-01
1.872815541756194e-03	5.865170e+00	4.264937e+00	3.803519e+00	1.489820e+01	1.021036e-01
1.900717327470479e-03	5.865170e+00	4.264937e+00	3.849474e+00	1.489820e+01	1.021036e-01
1.928619113184765e-03	5.865170e+00	4.264937e+00	3.895420e+00	1.489820e+01	1.021036e-01
1.956520898899050e-03	5.865170e+00	4.264937e+00	3.941359e+00	1.489820e+01	1.021036e-01
1.984422684613336e-03	5.865170e+00	4.264937e+00	3.987288e+00	1.489820e+01	1.021036e-01
2.012324470327622e-03	5.865170e+00	4.264937e+00	4.033210e+00	1.489820e+01	1.021036e-01
2.026275363184764e-03	5.865170e+00	4.264937e+00	4.056167e+00	1.489820e+01	1.021036e-01
2.040226256041907e-03	5.865170e+00	4.264937e+00	4.079122e+00	1.489820e+01	1.021036e-01
2.054177148899049e-03	5.865170e+00	4.264937e+00	4.102075e+00	1.489820e+01	1.021036e-01
2.068128041756192e-03	5.865170e+00	4.264938e+00	4.125026e+00	1.489820e+01	1.021036e-01
2.082078934613334e-03	5.865170e+00	4.264938e+00	4.147975e+00	1.489820e+01	1.021036e-01
2.096029827470477e-03	5.865170e+00	4.264939e+00	4.170922e+00	1.489820e+01	1.021036e-01
2.109980720327620e-03	5.865170e+00	4.264939e+00	4.193867e+00	1.489820e+01	1.021036e-01
2.129511970327619e-03	5.865170e+00	4.264942e+00	4.225985e+00	1.489820e+01	1.021036e-01
2.139277595327619e-03	5.865170e+00	4.264945e+00	4.242042e+00	1.489820e+01	1.021036e-01
2.149043220327619e-03	5.865170e+00	4.264948e+00	4.258099e+00	1.489820e+01	1.021036e-01
2.150263923452619e-03	5.865170e+00	4.264949e+00	4.260105e+00	1.489820e+01	1.021036e-01
2.152705329702619e-03	5.865170e+00	4.264950e+00	4.264119e+00	1.489820e+01	1.021036e-01
2.153639930532697e-03	5.865170e+00	4.264950e+00	4.265656e+00	1.489820e+01	1.021036e-01
2.153716224478009e-03	5.865170e+00	4.264950e+00	4.265781e+00	1.489820e+01	1.021036e-01
2.153716606195358e-03	5.865170e+00	4.264950e+00	4.265781e+00	1.489820e+01	1.021036e-01
2.153717369630056e-03	5.865170e+00	4.264950e+00	4.265783e+00	1.489819e+01	1.021036e-01
2.153718896499453e-03	5.865170e+00	4.264950e+00	4.265785e+00	1.489809e+01	1.021036e-01
2.153720462316868e-03	5.865170e+00	4.264950e+00	4.265788e+00	1.489777e+01	1.021036e-01
2.153721809257104e-03	5.865170e+00	4.264950e+00	4.265790e+00	1.489719e+01	1.021036e-01
2.153723237655857e-03	5.865170e+00	4.264950e+00	4.265792e+00	1.489617e+01	1.021036e-01
2.153726094453364e-03	5.865170e+00	4.264950e+00	4.265797e+00	1.489294e+01	1.021036e-01
2.153731808048377e-03	5.865170e+00	4.264950e+00	4.265807e+00	1.488264e+01	1.021036e-01
2.153743235238403e-03	5.865170e+00	4.264950e+00	4.265825e+00	1.485041e+01	1.021036e-01
2.153766089618454e-03	5.865170e+00	4.264950e+00	4.265863e+00	1.475674e+01	1.021036e-01
2.153811798378558e-03	5.865170e+00	4.264950e+00	4.265938e+00	1.451007e+01	1.021036e-01
2.153903215898765e-03	5.865170e+00	4.264950e+00	4.266088e+00	1.390009e+01	1.021036e-01
2.154086050939179e-03	5.865170e+00	4.264950e+00	4.266389e+00	1.235978e+01	1.021036e-01
2.154451721020008e-03	5.865170e+00	4.264950e+00	4.266990e+00	8.659840e+00	1.021036e-01
2.154512041679139e-03	5.865170e+00	4.264950e+00	4.267089e+00	7.941558e+00	1.021036e-01
2.154632682997401e-03	5.865170e+00	4.264950e+00	4.267288e+00	6.324743e+00	1.021036e-01
2.154718329905971e-03	5.865170e+00	4.264950e+00	4.267428e+00	5.114318e+00	1.021036e-01
2.154786611208307e-03	5.865170e+00	4.264951e+00	4.267540e+00	4.099557e+00	1.021036e-01
2.154864154713547e-03	5.865170e+00	4.264951e+00	4.267668e+00	2.898894e+00	1.021036e-01
2.154903059701494e-03	5.865170e+00	4.264951e+00	4.267732e+00	2.273367e+00	1.021036e-01
2.154912685183248e-03	5.865170e+00	4.264951e+00	4.267748e+00	2.116492e+00	1.021036e-01
2.154917354043007e-03	5.865170e+00	4.264951e+00	4.267756e+00	2.040062e+00	1.021036e-01
2.154919341370704e-03	5.865170e+00	4.264951e+00	4.267759e+00	2.007447e+00	1.021036e-01
2.154921416719544e-03	5.865170e+00	4.264951e+00	4.267762e+00	1.973337e+00	1.021036e-01
2.154923318750932e-03	5.865170e+00	4.264951e+00	4.267766e+00	1.942035e+00	1.021036e-01
2.154926882920028e-03	5.865170e+00	4.264951e+00	4.267771e+00	1.883287e+00	1.021036e-01
2.154930752262768e-03	5.865170e+00	4.264951e+00	4.267777e+00	1.819377e+00	1.021036e-01
2.154936578591394e-03	5.865170e+00	4.264951e+00	4.267787e+00	1.722843e+00	1.021036e-01
2.154946132005339e-03	5.865170e+00	4.264951e+00	4.267803e+00	1.563804e+00	1.021036e-01
2.154961904250426e-03	5.865170e+00	4.264951e+00	4.267829e+00	1.299021e+00	1.021036e-01
2.154993448740599e-03	5.865170e+00	4.264951e+00	4.267881e+00	7.641281e-01	1.021036e-01
2.155015339179966e-03	5.865170e+00	4.264951e+00	4.267917e+00	4.081210e-01	1.021036e-01
2.155025788668656e-03	5.865170e+00	4.264951e+00	4.267934e+00	2.891327e-01	1.021036e-01
2.155035764392670e-03	5.865170e+00	4.264951e+00	4.267950e+00	2.449911e-01	1.021036e-01
2.155040579194603e-03	5.865170e+00	4.264951e+00	4.267958e+00	2.405635e-01	1.021036e-01
2.155044716824232e-03	5.865170e+00	4.264951e+00	4.267965e+00	2.389024e-01	1.021036e-01
2.155049065357176e-03	5.865170e+00	4.264951e+00	4.267972e+00	2.367497e-01	1.021036e-01
2.155054664415848e-03	5.865170e+00	4.264951e+00	4.267982e+00	2.343416e-01	1.021036e-01
2.155065503654840e-03	5.865170e+00	4.264951e+00	4.267999e+00	2.303132e-01	1.021036e-01
2.155082562473110e-03	5.865170e+00	4.264951e+00	4.268027e+00	2.251737e-01	1.021036e-01
2.155116680109650e-03	5.865170e+00	4.264951e+00	4.268083e+00	2.176257e-01	1.021036e-01
2.155184915382729e-03	5.865170e+00	4.264951e+00	4.268196e+00	2.074630e-01	1.021036e-01
2.155294299521621e-03	5.865170e+00	4.264951e+00	4.268375e+00	1.970625e-01	1.021036e-01
2.155439524019944e-03	5.865170e+00	4.264951e+00	4.268614e+00	1.885710e-01	1.021036e-01
2.155680287402642e-03	5.865170e+00	4.264951e+00	4.269010e+00	1.800889e-01	1.021036e-01
2.156039632939265e-03	5.865170e+00	4.264951e+00	4.269600e+00	1.725383e-01	1.021036e-01
2.156758324012513e-03	5.865170e+00	4.264951e+00	4.270782e+00	1.636083e-01	1.021036e-01
2.157802161344947e-03	5.865170e+00	4.264952e+00	4.272498e+00	1.553832e-01	1.021036e-01
2.159512478065879e-03	5.865170e+00	4.264952e+00	4.275310e+00	1.466366e-01	1.021036e-01
2.162766698699328e-03	5.865170e+00	4.264954e+00	4.280659e+00	1.360722e-01	1.021036e-01
2.169275139966224e-03	5.865170e+00	4.264956e+00	4.291358e+00	1.236931e-01	1.021036e-01
2.179040764966224e-03	5.865170e+00	4.264958e+00	4.307409e+00	1.134480e-01	1.021036e-01
2.188806389966224e-03	5.865170e+00	4.264960e+00	4.323460e+00	1.080376e-01	1.021036e-01
2.198572014966223e-03	5.865170e+00	4.264961e+00	4.339509e+00	1.052269e-01	1.021036e-01
2.208337639966223e-03	5.865170e+00	4.264961e+00	4.355557e+00	1.037603e-01	1.021036e-01
2.227868889966223e-03	5.865170e+00	4.264962e+00	4.387650e+00	1.025932e-01	1.021036e-01
2.247400139966222e-03	5.865170e+00	4.264962e+00	4.419739e+00	1.023918e-01	1.021036e-01
2.266931389966222e-03	5.865170e+00	4.264962e+00	4.451824e+00	1.022342e-01	1.021036e-01
2.286462639966221e-03	5.865170e+00	4.264962e+00	4.483905e+00	1.021205e-01	1.021036e-01
2.305993889966221e-03	5.865170e+00	4.264962e+00	4.515981e+00	1.020506e-01	1.021036e-01
2.325525139966221e-03	5.865170e+00	4.264962e+00	4.548054e+00	1.020244e-01	1.021036e-01
2.345056389966220e-03	5.865170e+00	4.264962e+00	4.580122e+00	1.020421e-01	1.021036e-01
2.364587639966220e-03	5.865170e+00	4.264962e+00	4.612186e+00	1.021037e-01	1.021036e-01
2.374353264966220e-03	5.865170e+00	4.264962e+00	4.628217e+00	1.021038e-01	1.021036e-01
2.375573968091220e-03	5.865170e+00	4.264962e+00	4.630220e+00	1.021037e-01	1.021036e-01
2.378015374341220e-03	5.865170e+00	4.264962e+00	4.634228e+00	1.021036e-01	1.021036e-01
2.456315140428225e-03	5.865170e+00	4.264962e+00	4.762717e+00	1.021036e-01	1.021035e-01
2.534614906515230e-03	5.865170e+00	4.264962e+00	4.891139e+00	1.021036e-01	1.021035e-01
2.612914672602236e-03	5.865170e+00	4.264962e+00	5.019495e+00	1.021036e-01	1.021035e-01
2.691214438689241e-03	5.865170e+00	4.264962e+00	5.147783e+00	1.021036e-01	1.021036e-01
2.769514204776246e-03	5.865170e+00	4.264962e+00	5.276004e+00	1.021035e-01	1.021036e-01
2.847813970863252e-03	5.865170e+00	4.264962e+00	5.404158e+00	1.021036e-01	1.021036e-01
2.926113736950257e-03	5.865170e+00	4.264962e+00	5.532245e+00	1.021036e-01	1.021037e-01
2.944249897664542e-03	5.865170e+00	4.264962e+00	5.561904e+00	1.021036e-01	1.020538e-01
2.962386058378827e-03	5.865170e+00	4.264962e+00	5.591559e+00	1.021036e-01	1.020402e-01
2.980522219093113e-03	5.865170e+00	4.264962e+00	5.621210e+00	1.021036e-01	1.020630e-01
2.998658379807398e-03	5.865170e+00	4.264962e+00	5.650857e+00	1.021036e-01	1.021222e-01
3.016794540521683e-03	5.865170e+00	4.264962e+00	5.680501e+00	1.021036e-01	1.022177e-01
3.034930701235969e-03	5.865170e+00	4.264962e+00	5.710142e+00	1.021036e-01	1.023495e-01
3.053066861950254e-03	5.865170e+00	4.264962e+00	5.739779e+00	1.021036e-01	1.025177e-01
3.072598111950253e-03	5.865170e+00	4.264962e+00	5.771691e+00	1.021036e-01	1.035260e-01
3.082363736950253e-03	5.865171e+00	4.264962e+00	5.787646e+00	1.021036e-01	1.047408e-01
3.092129361950253e-03	5.865172e+00	4.264962e+00	5.803599e+00	1.021036e-01	1.070028e-01
3.101894986950253e-03	5.865174e+00	4.264962e+00	5.819552e+00	1.021036e-01	1.113400e-01
3.111660611950253e-03	5.865176e+00	4.264962e+00	5.835503e+00	1.021036e-01	1.202904e-01
3.121426236950252e-03	5.865179e+00	4.264962e+00	5.851453e+00	1.021036e-01	1.347479e-01
3.121483457409237e-03	5.865179e+00	4.264962e+00	5.851547e+00	1.021036e-01	1.348976e-01
3.122190538795258e-03	5.865179e+00	4.264962e+00	5.852702e+00	1.021036e-01	1.370134e-01
3.122897620181279e-03	5.865180e+00	4.264962e+00	5.853856e+00	1.021036e-01	1.393997e-01
3.123604701567300e-03	5.865180e+00	4.264962e+00	5.855011e+00	1.021036e-01	1.420567e-01
3.124311782953322e-03	5.865180e+00	4.264962e+00	5.856166e+00	1.021036e-01	1.449843e-01
3.125018864339343e-03	5.865180e+00	4.264962e+00	5.857321e+00	1.021036e-01	1.481825e-01
3.125725945725364e-03	5.865181e+00	4.264962e+00	5.858475e+00	1.021036e-01	1.516514e-01
3.126433027111385e-03	5.865181e+00	4.264962e+00	5.859630e+00	1.021036e-01	1.553908e-01
3.126890790783260e-03	5.865181e+00	4.264962e+00	5.860378e+00	1.021036e-01	1.586771e-01
3.127501142345760e-03	5.865181e+00	4.264962e+00	5.861374e+00	1.021036e-01	1.642966e-01
3.128726613842342e-03	5.865182e+00	4.264962e+00	5.863376e+00	1.021036e-01	1.780725e-01
3.128755224071835e-03	5.865182e+00	4.264962e+00	5.863422e+00	1.021036e-01	1.785366e-01
3.129022252880428e-03	5.865182e+00	4.264962e+00	5.863859e+00	1.021036e-01	1.834905e-01
3.129327428661679e-03	5.865182e+00	4.264962e+00	5.864357e+00	1.021036e-01	1.917963e-01
3.129937780224178e-03	5.865182e+00	4.264962e+00	5.865354e+00	1.021036e-01	2.140887e-01
3.129952388453102e-03	5.865182e+00	4.264962e+00	5.865377e+00	1.021036e-01	2.148735e-01
3.129981604910949e-03	5.865182e+00	4.264962e+00	5.865425e+00	1.021036e-01	2.169644e-01
3.130040037826643e-03	5.865182e+00	4.264962e+00	5.865520e+00	1.021036e-01	2.220288e-01
3.130156903658031e-03	5.865182e+00	4.264962e+00	5.865712e+00	1.021036e-01	2.359518e-01
3.130243786056005e-03	5.865182e+00	4.264962e+00	5.865853e+00	1.021036e-01	2.542085e-01
3.130315446944250e-03	5.865182e+00	4.264962e+00	5.865971e+00	1.021036e-01	2.914010e-01
3.130362598846686e-03	5.865182e+00	4.264962e+00	5.866047e+00	1.021036e-01	3.485290e-01
3.130378748101267e-03	5.865182e+00	4.264962e+00	5.866074e+00	1.021036e-01	3.878483e-01
3.130392386780104e-03	5.865182e+00	4.264962e+00	5.866096e+00	1.021036e-01	4.379528e-01
3.130404563214623e-03	5.865182e+00	4.264962e+00	5.866116e+00	1.021036e-01	4.925283e-01
3.130417732760452e-03	5.865183e+00	4.264962e+00	5.866138e+00	1.021036e-01	5.597620e-01
3.130438629192280e-03	5.865183e+00	4.264962e+00	5.866171e+00	1.021036e-01	6.785033e-01
3.130480422055937e-03	5.865183e+00	4.264962e+00	5.866240e+00	1.021036e-01	9.428587e-01
3.130564007783251e-03	5.865183e+00	4.264962e+00	5.866376e+00	1.021036e-01	1.539517e+00
3.130706251349991e-03	5.865183e+00	4.264962e+00	5.866609e+00	1.021036e-01	2.653474e+00
3.130719410104065e-03	5.865183e+00	4.264962e+00	5.866630e+00	1.021036e-01	2.768854e+00
3.130732568858139e-03	5.865183e+00	4.264962e+00	5.866652e+00	1.021036e-01	2.885810e+00
3.130745727612213e-03	5.865183e+00	4.264962e+00	5.866673e+00	1.021036e-01	3.004343e+00
3.130758886366287e-03	5.865183e+00	4.264962e+00	5.866695e+00	1.021036e-01	3.124453e+00
3.130772045120361e-03	5.865183e+00	4.264962e+00	5.866716e+00	1.021036e-01	3.246139e+00
3.130785203874435e-03	5.865183e+00	4.264962e+00	5.866737e+00	1.021036e-01	3.369401e+00
3.130798362628509e-03	5.865183e+00	4.264962e+00	5.866759e+00	1.021036e-01	3.494240e+00
3.130803053326809e-03	5.865183e+00	4.264962e+00	5.866766e+00	1.021036e-01	3.539192e+00
3.130805541946243e-03	5.865183e+00	4.264962e+00	5.866771e+00	1.021036e-01	3.563148e+00
3.130806543575152e-03	5.865183e+00	4.264962e+00	5.866772e+00	1.021036e-01	3.572812e+00
3.130807522950746e-03	5.865183e+00	4.264962e+00	5.866774e+00	1.021036e-01	3.582273e+00
3.130808496582202e-03	5.865183e+00	4.264962e+00	5.866776e+00	1.021036e-01	3.591688e+00
3.130809558003666e-03	5.865183e+00	4.264962e+00	5.866777e+00	1.021036e-01	3.601963e+00
